Benchmark,Mode,Version,Model,Type,Size,List Name,Unordered Pairs Before,Unordered Pairs After,Unordered Neighbors Before,Unordered Neighbors After,Missing Items,Additional Items,Length Difference,Output Length,Thinking Length,Parsed,HasError,ErrorType,IsList,HasEllipsis,RequiredTypeParsing,Unordered Pairs (%),Unordered Neighbors (%),Missing Items (%),Additional Items (%),Absolute Length Difference (%),Validity Score,Sorting Score,Faithfulness Score,SortBench Score
sortbench,basic,v1.0,gpt-4o,Float-0:1000,8,list_2,15.0,0.0,3.0,0.0,0.0,0.0,0.0,153,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,gpt-4o,Float-0:1000,8,list_3,8.0,0.0,4.0,0.0,0.0,0.0,0.0,152,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,gpt-4o,Float-0:1000,8,list_4,14.0,0.0,4.0,0.0,0.0,0.0,0.0,154,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,gpt-4o,Float-0:1000,8,list_5,12.0,0.0,4.0,0.0,0.0,0.0,0.0,157,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,gpt-4o,Float-0:1000,8,list_6,15.0,0.0,4.0,0.0,0.0,0.0,0.0,153,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,gpt-4o,Float-0:1000,8,list_7,11.0,0.0,3.0,0.0,0.0,0.0,0.0,154,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,gpt-4o,Float-0:1000,8,list_8,11.0,0.0,3.0,0.0,0.0,0.0,0.0,152,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,gpt-4o,Float-0:1000,8,list_9,17.0,0.0,4.0,0.0,0.0,0.0,0.0,152,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,gpt-4o,Float-0:1000,8,list_10,14.0,0.0,3.0,0.0,0.0,0.0,0.0,153,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-haiku-20241022,Float-0:1000,8,list_1,20.0,0.0,3.0,0.0,0.0,0.0,0.0,153,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-haiku-20241022,Float-0:1000,8,list_2,15.0,0.0,3.0,0.0,0.0,0.0,0.0,153,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-haiku-20241022,Float-0:1000,8,list_3,8.0,0.0,4.0,0.0,0.0,0.0,0.0,152,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-haiku-20241022,Float-0:1000,8,list_4,14.0,0.0,4.0,0.0,0.0,0.0,0.0,154,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-haiku-20241022,Float-0:1000,8,list_5,12.0,0.0,4.0,0.0,0.0,0.0,0.0,157,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-haiku-20241022,Float-0:1000,8,list_6,15.0,0.0,4.0,0.0,0.0,0.0,0.0,153,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-haiku-20241022,Float-0:1000,8,list_7,11.0,0.0,3.0,0.0,0.0,0.0,0.0,154,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-haiku-20241022,Float-0:1000,8,list_8,11.0,0.0,3.0,0.0,0.0,0.0,0.0,152,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-haiku-20241022,Float-0:1000,8,list_9,17.0,0.0,4.0,0.0,0.0,0.0,0.0,152,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-haiku-20241022,Float-0:1000,8,list_10,14.0,0.0,3.0,0.0,0.0,0.0,0.0,153,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,Float-0:1000,8,list_1,20.0,0.0,3.0,0.0,0.0,0.0,0.0,153,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,Float-0:1000,8,list_2,15.0,0.0,3.0,0.0,0.0,0.0,0.0,153,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,Float-0:1000,8,list_3,8.0,0.0,4.0,0.0,0.0,0.0,0.0,152,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,Float-0:1000,8,list_4,14.0,0.0,4.0,0.0,0.0,0.0,0.0,154,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,Float-0:1000,8,list_5,12.0,0.0,4.0,0.0,0.0,0.0,0.0,157,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,Float-0:1000,8,list_6,15.0,0.0,4.0,0.0,0.0,0.0,0.0,153,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,Float-0:1000,8,list_7,11.0,0.0,3.0,0.0,0.0,0.0,0.0,154,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,Float-0:1000,8,list_8,11.0,0.0,3.0,0.0,0.0,0.0,0.0,152,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,Float-0:1000,8,list_9,17.0,0.0,4.0,0.0,0.0,0.0,0.0,152,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,Float-0:1000,8,list_10,14.0,0.0,3.0,0.0,0.0,0.0,0.0,153,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,o3-mini,Float-0:1000,8,list_1,20.0,0.0,3.0,0.0,0.0,0.0,0.0,153,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,o3-mini,Float-0:1000,8,list_2,15.0,0.0,3.0,0.0,0.0,0.0,0.0,153,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,o3-mini,Float-0:1000,8,list_3,8.0,0.0,4.0,0.0,0.0,0.0,0.0,152,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,o3-mini,Float-0:1000,8,list_4,14.0,0.0,4.0,0.0,0.0,0.0,0.0,154,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,o3-mini,Float-0:1000,8,list_5,12.0,0.0,4.0,0.0,0.0,0.0,0.0,157,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,o3-mini,Float-0:1000,8,list_6,15.0,0.0,4.0,0.0,0.0,0.0,0.0,153,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,o3-mini,Float-0:1000,8,list_7,11.0,0.0,3.0,0.0,0.0,0.0,0.0,154,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,o3-mini,Float-0:1000,8,list_8,11.0,0.0,3.0,0.0,0.0,0.0,0.0,152,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,o3-mini,Float-0:1000,8,list_9,17.0,0.0,4.0,0.0,0.0,0.0,0.0,152,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,o3-mini,Float-0:1000,8,list_10,14.0,0.0,3.0,0.0,0.0,0.0,0.0,153,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,deepseekr1,Float-0:1000,16,list_1,64.0,0.0,8.0,0.0,0.0,0.0,0.0,4734,1337,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,deepseekr1,Float-0:1000,16,list_2,51.0,0.0,7.0,0.0,0.0,0.0,0.0,2554,566,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,deepseekr1,Float-0:1000,16,list_3,63.0,0.0,8.0,0.0,2.0,1.0,1.0,2110,441,True,False,,True,False,False,0.0,0.0,0.125,0.0625,0.0625,1.0,1.0,0.90625,0.953125
sortbench,basic,v1.0,deepseekr1,Float-0:1000,16,list_4,44.0,0.0,7.0,0.0,0.0,0.0,0.0,2615,745,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,deepseekr1,Float-0:1000,16,list_5,87.0,0.0,9.0,0.0,1.0,0.0,1.0,3039,839,True,False,,True,False,False,0.0,0.0,0.0625,0.0,0.0625,1.0,1.0,0.96875,0.984375
sortbench,basic,v1.0,deepseekr1,Float-0:1000,16,list_6,51.0,0.0,5.0,0.0,0.0,0.0,0.0,1850,401,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,deepseekr1,Float-0:1000,16,list_7,64.0,0.0,8.0,0.0,0.0,0.0,0.0,4279,1298,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,deepseekr1,Float-0:1000,16,list_8,60.0,0.0,7.0,0.0,0.0,0.0,0.0,4074,1203,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,deepseekr1,Float-0:1000,16,list_9,64.0,0.0,8.0,0.0,0.0,0.0,0.0,4642,1414,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,deepseekr1,Float-0:1000,16,list_10,72.0,0.0,9.0,0.0,0.0,0.0,0.0,3785,962,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,llama3.1,Float-0:1000,16,list_1,64.0,0.0,8.0,0.0,0.0,0.0,0.0,305,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,llama3.1,Float-0:1000,16,list_2,51.0,0.0,7.0,0.0,0.0,0.0,0.0,309,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,llama3.1,Float-0:1000,16,list_3,63.0,0.0,8.0,0.0,0.0,0.0,0.0,309,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,llama3.1,Float-0:1000,16,list_4,44.0,0.0,7.0,0.0,0.0,0.0,0.0,303,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,llama3.1,Float-0:1000,16,list_5,87.0,0.0,9.0,0.0,0.0,0.0,0.0,311,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,llama3.1,Float-0:1000,16,list_6,51.0,5.0,5.0,1.0,0.0,0.0,0.0,306,0,True,False,,True,False,False,0.041666666666666664,0.0625,0.0,0.0,0.0,1.0,0.9479166666666666,1.0,0.9739583333333333
sortbench,basic,v1.0,llama3.1,Float-0:1000,16,list_7,64.0,1.0,8.0,1.0,0.0,0.0,0.0,306,0,True,False,,True,False,False,0.008333333333333333,0.0625,0.0,0.0,0.0,1.0,0.9645833333333333,1.0,0.9822916666666667
sortbench,basic,v1.0,llama3.1,Float-0:1000,16,list_8,60.0,0.0,7.0,0.0,0.0,0.0,0.0,309,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,llama3.1,Float-0:1000,16,list_9,64.0,0.0,8.0,0.0,1.0,1.0,0.0,310,0,True,False,,True,False,False,0.0,0.0,0.0625,0.0625,0.0,1.0,1.0,0.9375,0.96875
sortbench,basic,v1.0,llama3.1,Float-0:1000,16,list_10,72.0,0.0,9.0,0.0,0.0,0.0,0.0,301,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,gpt-4o-mini,Float-0:1000,16,list_1,64.0,0.0,8.0,0.0,1.0,1.0,0.0,305,0,True,False,,True,False,False,0.0,0.0,0.0625,0.0625,0.0,1.0,1.0,0.9375,0.96875
sortbench,basic,v1.0,gpt-4o-mini,Float-0:1000,16,list_2,51.0,0.0,7.0,0.0,0.0,0.0,0.0,309,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,gpt-4o-mini,Float-0:1000,16,list_3,63.0,0.0,8.0,0.0,0.0,0.0,0.0,309,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,gpt-4o-mini,Float-0:1000,16,list_4,44.0,0.0,7.0,0.0,2.0,1.0,1.0,286,0,True,False,,True,False,False,0.0,0.0,0.125,0.0625,0.0625,1.0,1.0,0.90625,0.953125
sortbench,basic,v1.0,gpt-4o-mini,Float-0:1000,16,list_5,87.0,0.0,9.0,0.0,0.0,0.0,0.0,311,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,gpt-4o-mini,Float-0:1000,16,list_6,51.0,10.0,5.0,2.0,0.0,0.0,0.0,306,0,True,False,,True,False,False,0.08333333333333333,0.125,0.0,0.0,0.0,1.0,0.8958333333333334,1.0,0.9479166666666667
sortbench,basic,v1.0,gpt-4o-mini,Float-0:1000,16,list_7,64.0,2.0,8.0,1.0,0.0,0.0,0.0,306,0,True,False,,True,False,False,0.016666666666666666,0.0625,0.0,0.0,0.0,1.0,0.9604166666666667,1.0,0.9802083333333333
sortbench,basic,v1.0,gpt-4o-mini,Float-0:1000,16,list_8,60.0,0.0,7.0,0.0,0.0,0.0,0.0,309,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,gpt-4o-mini,Float-0:1000,16,list_9,64.0,0.0,8.0,0.0,0.0,0.0,0.0,310,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,gpt-4o-mini,Float-0:1000,16,list_10,72.0,0.0,9.0,0.0,0.0,0.0,0.0,301,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,gpt-4o,Float-0:1000,16,list_1,64.0,0.0,8.0,0.0,0.0,0.0,0.0,305,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,gpt-4o,Float-0:1000,16,list_2,51.0,0.0,7.0,0.0,0.0,0.0,0.0,309,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,gpt-4o,Float-0:1000,16,list_3,63.0,0.0,8.0,0.0,0.0,0.0,0.0,309,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,gpt-4o,Float-0:1000,16,list_4,44.0,0.0,7.0,0.0,0.0,0.0,0.0,303,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,gpt-4o,Float-0:1000,16,list_5,87.0,0.0,9.0,0.0,0.0,0.0,0.0,311,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,gpt-4o,Float-0:1000,16,list_6,51.0,0.0,5.0,0.0,0.0,0.0,0.0,306,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,gpt-4o,Float-0:1000,16,list_7,64.0,0.0,8.0,0.0,0.0,0.0,0.0,306,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,gpt-4o,Float-0:1000,16,list_8,60.0,0.0,7.0,0.0,0.0,0.0,0.0,309,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,gpt-4o,Float-0:1000,16,list_9,64.0,0.0,8.0,0.0,0.0,0.0,0.0,310,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,gpt-4o,Float-0:1000,16,list_10,72.0,0.0,9.0,0.0,0.0,0.0,0.0,301,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-haiku-20241022,Float-0:1000,16,list_1,64.0,0.0,8.0,0.0,0.0,0.0,0.0,305,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-haiku-20241022,Float-0:1000,16,list_2,51.0,0.0,7.0,0.0,0.0,0.0,0.0,309,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-haiku-20241022,Float-0:1000,16,list_3,63.0,0.0,8.0,0.0,0.0,0.0,0.0,309,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-haiku-20241022,Float-0:1000,16,list_4,44.0,0.0,7.0,0.0,0.0,0.0,0.0,303,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-haiku-20241022,Float-0:1000,16,list_5,87.0,0.0,9.0,0.0,0.0,0.0,0.0,311,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-haiku-20241022,Float-0:1000,16,list_6,51.0,0.0,5.0,0.0,0.0,0.0,0.0,306,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-haiku-20241022,Float-0:1000,16,list_7,64.0,0.0,8.0,0.0,0.0,0.0,0.0,306,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-haiku-20241022,Float-0:1000,16,list_8,60.0,0.0,7.0,0.0,0.0,0.0,0.0,309,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-haiku-20241022,Float-0:1000,16,list_9,64.0,0.0,8.0,0.0,0.0,0.0,0.0,310,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-haiku-20241022,Float-0:1000,16,list_10,72.0,0.0,9.0,0.0,0.0,0.0,0.0,301,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,Float-0:1000,16,list_1,64.0,0.0,8.0,0.0,0.0,0.0,0.0,305,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,Float-0:1000,16,list_2,51.0,0.0,7.0,0.0,0.0,0.0,0.0,309,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,Float-0:1000,16,list_3,63.0,0.0,8.0,0.0,0.0,0.0,0.0,309,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,Float-0:1000,16,list_4,44.0,0.0,7.0,0.0,0.0,0.0,0.0,303,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,Float-0:1000,16,list_5,87.0,0.0,9.0,0.0,0.0,0.0,0.0,311,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,Float-0:1000,16,list_6,51.0,0.0,5.0,0.0,0.0,0.0,0.0,306,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,Float-0:1000,16,list_7,64.0,0.0,8.0,0.0,0.0,0.0,0.0,306,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,Float-0:1000,16,list_8,60.0,0.0,7.0,0.0,0.0,0.0,0.0,309,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,Float-0:1000,16,list_9,64.0,0.0,8.0,0.0,0.0,0.0,0.0,310,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,claude-3-5-sonnet-20241022,Float-0:1000,16,list_10,72.0,0.0,9.0,0.0,0.0,0.0,0.0,301,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,o3-mini,Float-0:1000,16,list_1,64.0,0.0,8.0,0.0,0.0,0.0,0.0,305,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,o3-mini,Float-0:1000,16,list_2,51.0,0.0,7.0,0.0,0.0,0.0,0.0,309,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,o3-mini,Float-0:1000,16,list_3,63.0,0.0,8.0,0.0,0.0,0.0,0.0,309,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,o3-mini,Float-0:1000,16,list_4,44.0,0.0,7.0,0.0,0.0,0.0,0.0,303,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,o3-mini,Float-0:1000,16,list_5,87.0,0.0,9.0,0.0,0.0,0.0,0.0,311,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,o3-mini,Float-0:1000,16,list_6,51.0,0.0,5.0,0.0,0.0,0.0,0.0,306,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,o3-mini,Float-0:1000,16,list_7,64.0,0.0,8.0,0.0,0.0,0.0,0.0,306,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,o3-mini,Float-0:1000,16,list_8,60.0,0.0,7.0,0.0,0.0,0.0,0.0,309,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,o3-mini,Float-0:1000,16,list_9,64.0,0.0,8.0,0.0,0.0,0.0,0.0,310,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,o3-mini,Float-0:1000,16,list_10,72.0,0.0,9.0,0.0,0.0,0.0,0.0,301,0,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,deepseekr1,Float-0:1000,32,list_1,280.0,0.0,18.0,0.0,0.0,0.0,0.0,7418,912,True,True,Content after last closing bracket,True,False,False,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.5
sortbench,basic,v1.0,deepseekr1,Float-0:1000,32,list_2,247.0,0.0,12.0,0.0,0.0,0.0,0.0,2881,483,True,False,,True,False,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
sortbench,basic,v1.0,deepseekr1,Float-0:1000,32,list_3,250.0,0.0,15.0,0.0,5.0,0.0,5.0,4165,916,True,False,,True,False,False,0.0,0.0,0.15625,0.0,0.15625,1.0,1.0,0.921875,0.9609375
sortbench,basic,v1.0,deepseekr1,Float-0:1000,32,list_4,249.0,0.0,14.0,0.0,4.0,2.0,2.0,3171,780,True,False,,True,False,False,0.0,0.0,0.125,0.0625,0.0625,1.0,1.0,0.90625,0.953125
sortbench,basic,v1.0,deepseekr1,Float-0:1000,32,list_5,243.0,1.0,17.0,1.0,2.0,0.0,2.0,2606,440,True,False,,True,False,False,0.0020161290322580645,0.03125,0.0625,0.0,0.0625,1.0,0.983366935483871,0.96875,0.9760584677419355
sortbench,basic,v1.0,deepseekr1,Float-0:1000,32,list_6,254.0,0.0,14.0,0.0,2.0,0.0,2.0,4597,1447,True,False,,True,False,False,0.0,0.0,0.0625,0.0,0.0625,1.0,1.0,0.96875,0.984375
sortbench,basic,v1.0,deepseekr1,Float-0:1000,32,list_7,219.0,1.0,17.0,1.0,4.0,2.0,2.0,3771,683,True,False,,True,False,False,0.0020161290322580645,0.03125,0.125,0.0625,0.0625,1.0,0.983366935483871,0.90625,0.9448084677419355
sortbench,basic,v1.0,deepseekr1,Float-0:1000,32,list_8,204.0,0.0,15.0,0.0,3.0,2.0,1.0,2389,409,True,False,,True,False,False,0.0,0.0,0.09375,0.0625,0.03125,1.0,1.0,0.921875,0.9609375
